Date PDT,Temp F,PcpAc in,∆Pcp in,SWE in,∆SWE  in,SnoHt in,∆SnoHt in
Feb 6 4:00,27,41.8,0.2,33.2,-0.1,91,0
Feb 6 3:00,27,41.8,0.2,33.1,-0.2,91,0
Feb 6 2:00,27,41.8,0.2,33.2,-0.1,91,0
Feb 6 1:00,28,41.8,0.2,33.2,-0.1,91,0
Feb 6 0:00,30,41.8,0.2,33.2,-0.1,91,0
Feb 5 23:00,29,41.8,0.2,33.2,-0.1,91,-1
Feb 5 22:00,30,41.8,0.3,33.2,0,91,0
Feb 5 21:00,30,41.8,0.3,33.2,0.1,91,3
Feb 5 20:00,32,41.8,0.4,33.2,0.2,91,1
Feb 5 19:00,31,41.8,0.5,33.2,0.3,91,1
Feb 5 18:00,32,41.8,0.5,33.2,0.3,91,3
Feb 5 17:00,32,41.8,0.6,33.2,0.4,91,4
Feb 5 16:00,32,41.8,0.7,33.2,0.5,91,4
Feb 5 15:00,33,41.8,0.7,33.2,0.6,90,3
Feb 5 14:00,35,41.8,0.7,33.2,0.6,89,3
Feb 5 13:00,32,41.8,0.8,33.2,0.7,90,3
Feb 5 12:00,33,41.7,0.7,33.2,0.7,90,4
Feb 5 11:00,33,41.7,0.7,33.2,0.8,90,7
Feb 5 10:00,34,41.7,0.8,33.2,0.8,90,5
Feb 5 9:00,31,41.6,0.8,33.2,0.9,91,5
Feb 5 8:00,30,41.6,0.8,33.2,0.9,91,5
Feb 5 7:00,29,41.6,0.8,33.3,1,91,6
Feb 5 6:00,29,41.6,0.8,33.3,1,91,6
Feb 5 5:00,29,41.6,0.8,33.3,1,91,7
Feb 5 4:00,29,41.6,0.8,33.3,1.1,91,7
Feb 5 3:00,29,41.6,0.8,33.3,1.1,91,6
Feb 5 2:00,30,41.6,0.8,33.3,1.1,91,7
Feb 5 1:00,30,41.6,0.9,33.3,1.2,91,7
Feb 5 0:00,30,41.6,0.9,33.3,1.2,91,8
Feb 4 23:00,30,41.6,0.9,33.3,1.2,92,8
Feb 4 22:00,30,41.5,0.8,33.2,1.1,91,7
Feb 4 21:00,31,41.5,0.8,33.1,1,88,3
Feb 4 20:00,31,41.4,0.7,33,0.9,90,7
Feb 4 19:00,31,41.3,0.6,32.9,0.8,90,7
Feb 4 18:00,31,41.3,0.7,32.9,0.8,88,4
Feb 4 17:00,32,41.2,0.6,32.8,0.7,87,1
Feb 4 16:00,32,41.1,0.5,32.7,0.7,87,1
Feb 4 15:00,33,41.1,0.5,32.6,0.6,87,2
Feb 4 14:00,33,41.1,0.6,32.6,0.7,86,3
Feb 4 13:00,33,41,0.6,32.5,0.7,87,6
Feb 4 12:00,34,41,0.7,32.5,0.8,86,4
Feb 4 11:00,34,41,0.7,32.4,0.6,83,1
Feb 4 10:00,34,40.9,0.6,32.4,0.6,85,3
Feb 4 9:00,32,40.8,0.5,32.3,0.5,86,4
Feb 4 8:00,32,40.8,0.5,32.3,0.5,86,4
Feb 4 7:00,32,40.8,0.5,32.3,0.5,85,3
Feb 4 6:00,32,40.8,0.5,32.3,0.5,85,3
Feb 4 5:00,32,40.8,0.5,32.3,0.5,84,2
Feb 4 4:00,32,40.8,0.5,32.2,0.4,84,2
Feb 4 3:00,33,40.8,0.5,32.2,0.5,85,3
Feb 4 2:00,33,40.8,0.5,32.2,0.5,84,2
Feb 4 1:00,32,40.7,0.4,32.1,0.4,84,2
Feb 4 0:00,31,40.7,0.4,32.1,0.4,83,1
Feb 3 23:00,30,40.7,0.4,32.1,0.4,84,2
Feb 3 22:00,32,40.7,0.4,32.1,0.4,84,2
Feb 3 21:00,32,40.7,0.4,32.1,0.4,85,3
Feb 3 20:00,31,40.7,0.4,32.1,0.4,83,1
Feb 3 19:00,31,40.7,0.4,32.1,0.4,83,1
Feb 3 18:00,31,40.6,0.3,32.1,0.4,84,2
Feb 3 17:00,31,40.6,0.3,32.1,0.4,86,4
Feb 3 16:00,32,40.6,0.3,32,0.3,86,4
Feb 3 15:00,31,40.6,0.3,32,0.3,85,3
Feb 3 14:00,31,40.5,0.2,31.9,0.2,83,1
Feb 3 13:00,30,40.4,0.1,31.8,0.1,81,-1
Feb 3 12:00,32,40.3,0,31.7,0,82,0
Feb 3 11:00,36,40.3,0,31.8,0.1,82,0
Feb 3 10:00,33,40.3,0,31.8,0.2,82,0
Feb 3 9:00,28,40.3,0,31.8,0.2,82,0
Feb 3 8:00,28,40.3,0,31.8,0.2,82,0
Feb 3 7:00,28,40.3,0,31.8,0.2,82,-1
Feb 3 6:00,28,40.3,0,31.8,0.1,82,-1
Feb 3 5:00,27,40.3,0,31.8,0.2,82,-1
Feb 3 4:00,28,40.3,0,31.8,0.2,82,-1
Feb 3 3:00,28,40.3,0,31.7,0,82,-1
Feb 3 2:00,29,40.3,0,31.7,0.1,82,0
Feb 3 1:00,30,40.3,0,31.7,0.1,82,-1
Feb 3 0:00,30,40.3,0,31.7,0.1,82,-1
Feb 2 23:00,31,40.3,0,31.7,0.1,82,-1
Feb 2 22:00,33,40.3,0,31.7,0.1,82,-1
Feb 2 21:00,33,40.3,0,31.7,0.1,82,-1
Feb 2 20:00,33,40.3,0,31.7,0.1,82,0
Feb 2 19:00,36,40.3,0,31.7,0,82,-1
Feb 2 18:00,35,40.3,0,31.7,0,82,-1
Feb 2 17:00,35,40.3,0,31.7,0,82,-1
Feb 2 16:00,35,40.3,0,31.7,0,82,-1
Feb 2 15:00,42,40.3,0,31.7,0,82,-1
Feb 2 14:00,42,40.3,0,31.7,0,82,-1
Feb 2 13:00,45,40.3,0,31.7,0,82,-1
Feb 2 12:00,44,40.3,0,31.7,0,82,-1
Feb 2 11:00,39,40.3,0,31.7,0,82,-1
Feb 2 10:00,29,40.3,0,31.6,-0.1,82,-1
Feb 2 9:00,26,40.3,0,31.6,-0.1,82,-1
Feb 2 8:00,23,40.3,0,31.6,-0.1,82,-1
Feb 2 7:00,24,40.3,0,31.6,-0.1,83,0
Feb 2 6:00,24,40.3,0,31.7,0,83,0
Feb 2 5:00,25,40.3,0,31.6,-0.1,83,0
Feb 2 4:00,26,40.3,0,31.6,-0.1,83,0
Feb 2 3:00,26,40.3,0,31.7,0,83,0
Feb 2 2:00,28,40.3,0,31.6,-0.1,82,-1
Feb 2 1:00,33,40.3,0,31.6,-0.1,83,0
Feb 2 0:00,35,40.3,0,31.6,-0.1,83,-1
Feb 1 23:00,27,40.3,0,31.6,-0.1,83,0
Feb 1 22:00,26,40.3,0,31.6,-0.1,83,-1
Feb 1 21:00,26,40.3,0,31.6,-0.1,83,-1
Feb 1 20:00,26,40.3,0,31.6,-0.1,82,-1
Feb 1 19:00,26,40.3,0,31.7,0,83,-1
Feb 1 17:00,33,40.3,0,31.7,0,83,-1
Feb 1 16:00,32,40.3,0,31.7,0,83,-1
Feb 1 15:00,34,40.3,0,31.7,0,83,0
Feb 1 14:00,34,40.3,0,31.7,-0.1,83,0
Feb 1 13:00,36,40.3,0,31.7,-0.1,83,0
Feb 1 12:00,35,40.3,0,31.7,0,83,0
Feb 1 11:00,32,40.3,0,31.7,0,83,0
Feb 1 10:00,30,40.3,0,31.7,0,83,-1
Feb 1 9:00,28,40.3,0,31.7,0,83,-1
Feb 1 8:00,24,40.3,0,31.7,0.1,83,-1
Feb 1 7:00,24,40.3,0.1,31.7,0.1,83,0
Feb 1 6:00,22,40.3,0.1,31.7,0.1,83,0
Feb 1 5:00,23,40.3,0.1,31.7,0.1,83,0
Feb 1 4:00,25,40.3,0.1,31.7,0.1,83,0
Feb 1 3:00,29,40.3,0.1,31.7,0.1,83,0
Feb 1 2:00,29,40.3,0.1,31.7,0.1,83,-1
Feb 1 1:00,28,40.3,0.1,31.7,0,83,-1
Feb 1 0:00,22,40.3,0.1,31.7,0.1,84,1
Jan 31 23:00,21,40.3,0.1,31.7,0.1,83,-1
Jan 31 22:00,22,40.3,0.1,31.7,0.1,84,1
Jan 31 21:00,23,40.3,0.1,31.7,0.1,84,1
Jan 31 20:00,23,40.3,0.1,31.7,0.1,83,0
Jan 31 19:00,24,40.3,0.1,31.7,0.1,84,0
Jan 31 18:00,26,40.3,0.1,31.7,0.1,84,2
Jan 31 17:00,27,40.3,0.1,31.7,0,84,2
Jan 31 16:00,31,40.3,0.1,31.7,0.1,84,3
Jan 31 15:00,33,40.3,0.1,31.7,0.1,83,2
Jan 31 14:00,36,40.3,0.1,31.8,0.2,83,1
Jan 31 13:00,38,40.3,0.1,31.8,0.2,83,1
Jan 31 12:00,38,40.3,0.1,31.7,0.1,83,2
Jan 31 11:00,34,40.3,0.1,31.7,0.2,83,1
Jan 31 10:00,26,40.3,0.1,31.7,0.2,84,2
Jan 31 9:00,23,40.3,0.1,31.7,0.2,84,1
Jan 31 8:00,22,40.3,0.1,31.6,0.1,84,1
Jan 31 7:00,22,40.2,0,31.6,0.1,83,1
Jan 31 6:00,20,40.2,0,31.6,0.1,83,0
Jan 31 5:00,18,40.2,0.1,31.6,0.1,83,0
Jan 31 4:00,20,40.2,0,31.6,0.1,83,0
Jan 31 3:00,20,40.2,0,31.6,0.1,83,1
Jan 31 2:00,24,40.2,0,31.6,0.1,84,1
Jan 31 1:00,22,40.2,0,31.7,0.2,84,1
Jan 31 0:00,19,40.2,0,31.6,0.1,83,0
Jan 30 23:00,19,40.2,0,31.6,0.1,84,0
Jan 30 22:00,17,40.2,0,31.6,0.1,83,0
Jan 30 21:00,17,40.2,0,31.6,0.1,83,0
Jan 30 20:00,16,40.2,0,31.6,0.1,83,0
Jan 30 19:00,17,40.2,0,31.6,0.1,84,1
Jan 30 18:00,18,40.2,0,31.6,0.1,82,-1
Jan 30 17:00,21,40.2,0,31.7,0.1,82,-1
Jan 30 16:00,22,40.2,0,31.6,0,81,-2
Jan 30 15:00,22,40.2,0,31.6,0,81,-2
Jan 30 14:00,26,40.2,0,31.6,0,82,0
Jan 30 13:00,31,40.2,0,31.6,0,82,-1
Jan 30 12:00,31,40.2,0,31.6,0,81,-2
Jan 30 11:00,21,40.2,0,31.5,0,82,-1
Jan 30 10:00,14,40.2,0,31.5,0,82,-1
Jan 30 9:00,10,40.2,0,31.5,0,83,1
Jan 30 8:00,10,40.2,0,31.5,0,83,0
Jan 30 7:00,10,40.2,0,31.5,0,82,0
Jan 30 6:00,11,40.2,0,31.5,-0.1,83,1
Jan 30 5:00,13,40.1,-0.1,31.5,-0.1,83,1
Jan 30 4:00,8,40.2,0,31.5,-0.1,83,1
Jan 30 3:00,8,40.2,0,31.5,-0.1,82,-1
Jan 30 2:00,7,40.2,0,31.5,-0.1,83,
Jan 30 1:00,7,40.2,0,31.5,-0.1,83,
Jan 30 0:00,7,40.2,0,31.5,-0.1,83,
Jan 29 23:00,7,40.2,0,31.5,-0.1,84,
Jan 29 22:00,6,40.2,0,31.5,-0.1,83,
Jan 29 21:00,3,40.2,-0.1,31.5,-0.1,83,
Jan 29 20:00,3,40.2,-0.1,31.5,-0.2,83,
Jan 29 19:00,3,40.2,-0.1,31.5,-0.2,83,
Jan 29 18:00,3,40.2,-0.1,31.5,-0.2,83,0
Jan 29 17:00,5,40.2,-0.1,31.6,-0.1,83,
Jan 29 16:00,6,40.2,-0.1,31.6,-0.1,83,
Jan 29 15:00,8,40.2,0,31.6,0,83,1
Jan 29 14:00,9,40.2,0,31.6,-0.1,82,-3
Jan 29 13:00,17,40.2,0,31.6,-0.1,83,-2
Jan 29 12:00,15,40.2,0,31.6,-0.1,83,-2
Jan 29 11:00,12,40.2,0,31.5,-0.1,83,-2
Jan 29 10:00,9,40.2,0,31.5,-0.2,83,-2
Jan 29 9:00,5,40.2,0,31.5,-0.1,82,-3
Jan 29 8:00,4,40.2,0,31.5,-0.1,83,-2
Jan 29 7:00,8,40.2,0,31.5,-0.2,82,-3
Jan 29 6:00,6,40.2,0,31.6,-0.1,82,-3
Jan 29 5:00,8,40.2,0,31.6,-0.1,82,-3
Jan 29 4:00,10,40.2,0,31.6,-0.1,82,-3
Jan 29 3:00,11,40.2,0,31.6,-0.1,83,-2
Jan 29 2:00,13,40.2,0,31.6,0,,
Jan 29 1:00,14,40.2,0,31.6,-0.1,,
Jan 29 0:00,14,40.2,0,31.6,-0.1,,
Jan 28 23:00,15,40.2,0,31.6,0,,
Jan 28 22:00,15,40.2,0,31.6,0,,
Jan 28 21:00,16,40.3,0.1,31.6,0,,
Jan 28 20:00,17,40.3,0.1,31.7,0,,
Jan 28 19:00,18,40.3,0.1,31.7,0.1,,
Jan 28 18:00,20,40.3,0.1,31.7,0,83,-1
Jan 28 17:00,22,40.3,0.1,31.7,0,,
Jan 28 16:00,23,40.3,0.1,31.7,0.1,,
Jan 28 15:00,23,40.2,0,31.6,0,82,-4
Jan 28 14:00,28,40.2,0,31.7,0.1,85,0
Jan 28 13:00,28,40.2,0,31.7,0.1,85,0
Jan 28 12:00,29,40.2,0,31.7,0.1,85,3
Jan 28 11:00,29,40.2,0,31.6,0,85,1
Jan 28 10:00,29,40.2,0.1,31.7,0.1,85,1
Jan 28 9:00,27,40.2,0.1,31.6,0,85,0
Jan 28 8:00,27,40.2,0.1,31.6,0,85,1
Jan 28 7:00,28,40.2,0.1,31.7,0.1,85,2
Jan 28 6:00,28,40.2,0.2,31.7,0.2,85,0
Jan 28 5:00,27,40.2,0.2,31.7,0.2,85,2
Jan 28 4:00,26,40.2,0.3,31.7,0.2,85,0
Jan 28 3:00,26,40.2,0.3,31.7,0.3,85,1
Jan 28 2:00,24,40.2,0.4,31.6,0.2,85,4
Jan 28 1:00,26,40.2,0.4,31.7,0.3,86,3
Jan 28 0:00,26,40.2,0.4,31.7,0.4,85,2
Jan 27 23:00,27,40.2,0.4,31.6,0.2,86,3
Jan 27 22:00,28,40.2,0.4,31.6,0.3,86,3
Jan 27 21:00,29,40.2,0.4,31.6,0.3,86,3
Jan 27 20:00,29,40.2,0.4,31.7,0.4,85,2
Jan 27 19:00,29,40.2,0.4,31.6,0.3,85,1
Jan 27 18:00,29,40.2,0.4,31.7,0.4,84,1
Jan 27 17:00,30,40.2,0.4,31.7,0.4,,
Jan 27 16:00,31,40.2,0.4,31.6,0.3,85,2
Jan 27 15:00,32,40.2,0.4,31.6,0.3,86,3
Jan 27 14:00,33,40.2,0.4,31.6,0.3,85,1
Jan 27 13:00,35,40.2,0.4,31.6,0.3,85,1
Jan 27 12:00,36,40.2,0.4,31.6,0.4,82,-1
Jan 27 11:00,33,40.2,0.4,31.6,0.4,84,0
Jan 27 10:00,33,40.1,0.3,31.6,0.4,84,0
Jan 27 9:00,32,40.1,0.3,31.6,0.4,85,1
Jan 27 8:00,32,40.1,0.3,31.6,0.4,84,0
Jan 27 7:00,32,40.1,0.3,31.6,0.4,83,-1
Jan 27 6:00,32,40,0.2,31.5,0.3,85,0
Jan 27 5:00,32,40,0.2,31.5,0.3,83,-2
Jan 27 4:00,32,39.9,0.1,31.5,0.3,85,0
Jan 27 3:00,32,39.9,0.1,31.4,0.2,84,-1
Jan 27 2:00,32,39.8,0,31.4,0.2,81,-4
Jan 27 1:00,32,39.8,0,31.4,0.2,83,-2
Jan 27 0:00,32,39.8,0,31.3,0.1,83,-2
Jan 26 23:00,30,39.8,0,31.4,0.2,83,-2
Jan 26 22:00,30,39.8,0,31.3,0.1,83,-2
Jan 26 21:00,31,39.8,0,31.3,0.1,83,-2
Jan 26 20:00,31,39.8,0,31.3,0.1,83,-2
Jan 26 19:00,31,39.8,0,31.3,0.1,84,-1
Jan 26 18:00,32,39.8,0,31.3,0.1,83,-2
Jan 26 17:00,33,39.8,0,31.3,0.1,84,-1
Jan 26 16:00,34,39.8,0,31.3,0.1,83,-2
Jan 26 15:00,38,39.8,0,31.3,0.1,83,-3
Jan 26 14:00,37,39.8,0,31.3,0.1,84,-1
Jan 26 13:00,40,39.8,0,31.3,0.2,84,-1
Jan 26 12:00,40,39.8,0,31.2,0.1,83,-2
Jan 26 11:00,39,39.8,0,31.2,0.1,84,-1
Jan 26 10:00,39,39.8,0,31.2,0.1,84,-2
Jan 26 9:00,37,39.8,0,31.2,0.1,84,-2
Jan 26 8:00,38,39.8,0,31.2,0.1,84,-2
Jan 26 7:00,37,39.8,0,31.2,0.1,84,-2
Jan 26 6:00,33,39.8,0,31.2,0.1,85,-1
Jan 26 5:00,34,39.8,0,31.2,0.1,85,-1
Jan 26 4:00,33,39.8,0,31.2,0,85,-1
Jan 26 3:00,34,39.8,0,31.2,0.1,85,-1
Jan 26 2:00,29,39.8,0,31.2,0.1,85,-1
Jan 26 1:00,29,39.8,0,31.2,0.1,85,-1
Jan 26 0:00,30,39.8,0,31.2,0.1,85,-1
Jan 25 23:00,30,39.8,0,31.2,0.1,85,-1
Jan 25 22:00,33,39.8,0,31.2,0.1,85,-1
Jan 25 21:00,33,39.8,0,31.2,0.1,85,-1
Jan 25 20:00,33,39.8,0.1,31.2,0.1,85,-1
Jan 25 19:00,33,39.8,0.1,31.2,0.1,85,-1
Jan 25 18:00,34,39.8,0.1,31.2,0.1,85,0
Jan 25 17:00,34,39.8,0.1,31.2,0.2,85,-1
Jan 25 16:00,35,39.8,0.1,31.2,0.2,85,-1
Jan 25 15:00,36,39.8,0.1,31.2,0.2,86,0
Jan 25 14:00,36,39.8,0.1,31.2,0.2,85,-1
Jan 25 13:00,40,39.8,0.1,31.1,0.1,85,-1
Jan 25 12:00,41,39.8,0.1,31.1,0.1,85,-1
Jan 25 11:00,35,39.8,0.1,31.1,0.1,85,-1
Jan 25 10:00,32,39.8,0.1,31.1,0.1,86,0
Jan 25 9:00,32,39.8,0.1,31.1,0.1,86,0
Jan 25 8:00,31,39.8,0.1,31.1,0.1,86,-1
Jan 25 7:00,31,39.8,0.1,31.1,0.1,86,-1
Jan 25 6:00,31,39.8,0.1,31.1,0.1,86,-1
Jan 25 5:00,31,39.8,0.1,31.1,0.1,86,-1
Jan 25 4:00,30,39.8,0.1,31.2,0.2,86,-1
Jan 25 3:00,31,39.8,0.1,31.1,0.1,86,-1
Jan 25 2:00,32,39.8,0.1,31.1,0.1,86,-1
Jan 25 1:00,32,39.8,0.1,31.1,0.1,86,-1
Jan 25 0:00,32,39.8,0.1,31.1,0.1,86,-1
Jan 24 23:00,33,39.8,0.1,31.1,0.1,86,-1
Jan 24 22:00,33,39.8,0.1,31.1,0.1,86,-1
Jan 24 21:00,33,39.8,0.1,31.1,0.1,86,-2
Jan 24 20:00,33,39.7,0,31.1,0.1,86,-2
Jan 24 19:00,34,39.7,0,31.1,0.1,86,-2
Jan 24 18:00,34,39.7,0,31.1,0.1,85,-3
Jan 24 17:00,34,39.7,0,31,-0.1,86,-2
Jan 24 16:00,33,39.7,0,31,0,86,-1
Jan 24 15:00,33,39.7,0,31,0,86,-2
Jan 24 14:00,33,39.7,0,31,-0.1,86,-2
Jan 24 12:00,33,39.7,0,31,0,86,-1
Jan 24 11:00,33,39.7,0,31,0,86,-2
Jan 24 9:00,33,39.7,0,31,0,86,-2
Jan 24 8:00,33,39.7,0,31,0,87,-2
Jan 24 7:00,33,39.7,0,31,-0.1,87,-1
Jan 24 6:00,30,39.7,0,31,0,87,-1
Jan 24 5:00,31,39.7,0,31,0,87,-1
Jan 24 4:00,31,39.7,0,31,0,87,-2
Jan 24 3:00,32,39.7,0,31,0,87,-1
Jan 24 2:00,30,39.7,0,31,0,87,-2
Jan 24 1:00,32,39.7,0.1,31,0,87,-2
Jan 24 0:00,32,39.7,0.1,31,0,87,-2
Jan 23 23:00,32,39.7,0.1,31,0,87,-2
Jan 23 22:00,30,39.7,0.1,31,0,87,-2
Jan 23 20:00,28,39.7,0,31,0,88,-2
Jan 23 19:00,28,39.7,0,31,0,88,-2
Jan 23 18:00,27,39.7,0,31,0,88,-2
Jan 23 17:00,29,39.7,0,31.1,0.1,88,-2
Jan 23 16:00,31,39.7,0,31,0,87,-3
Jan 23 15:00,30,39.7,0,31,0,88,-2
Jan 23 14:00,32,39.7,0,31.1,0.1,88,-2
Jan 23 13:00,35,39.7,0,31,-0.1,88,-2
Jan 23 12:00,36,39.7,0,31,0,87,-3
Jan 23 11:00,34,39.7,0.1,31,0,88,-2
Jan 23 10:00,28,39.7,0.1,31.1,0.1,88,-2
Jan 23 9:00,30,39.7,0.1,31,0,88,-3
Jan 23 8:00,26,39.7,0.1,31,0,89,-2
Jan 23 7:00,24,39.7,0.1,31.1,0.1,88,-3
Jan 23 6:00,24,39.7,0.1,31,0,88,-4
Jan 23 5:00,27,39.7,0.1,31,0,88,-4
Jan 23 4:00,29,39.7,0.1,31,0,89,-2
Jan 23 3:00,27,39.7,0.1,31,0,88,-4
Jan 23 2:00,23,39.7,0.1,31,0,89,-3
Jan 23 1:00,21,39.6,0.1,31,0,89,-2
Jan 23 0:00,18,39.6,0.1,31,0.1,89,-3
Jan 22 23:00,17,39.6,0.1,31,0.1,89,
Jan 22 22:00,17,39.6,0.2,31,0.2,89,
Jan 22 21:00,18,39.7,0.4,31,0.3,90,
Jan 22 20:00,19,39.7,0.4,31,0.3,90,2
Jan 22 19:00,21,39.7,0.5,31,0.3,90,4
Jan 22 18:00,22,39.7,0.5,31,0.3,90,3
Jan 22 17:00,22,39.7,0.6,31,0.4,90,
Jan 22 16:00,24,39.7,0.6,31,0.5,90,6
Jan 22 15:00,25,39.7,0.7,31,0.5,90,6
Jan 22 14:00,28,39.7,0.7,31,0.5,90,5
Jan 22 13:00,28,39.7,0.7,31.1,0.7,90,7
Jan 22 12:00,28,39.7,0.8,31,0.7,90,6
Jan 22 11:00,25,39.6,0.7,31,0.7,90,7
Jan 22 10:00,24,39.6,0.7,31,0.8,90,7
Jan 22 9:00,22,39.6,0.7,31,0.8,91,7
Jan 22 8:00,22,39.6,0.7,31,0.8,91,8
Jan 22 7:00,24,39.6,0.7,31,0.8,91,7
Jan 22 6:00,24,39.6,0.7,31,0.8,92,8
Jan 22 5:00,24,39.6,0.7,31,0.8,92,8
Jan 22 4:00,25,39.6,0.7,31,0.8,91,7
Jan 22 3:00,25,39.6,0.7,31,0.8,92,8
Jan 22 2:00,26,39.6,0.7,31,0.8,92,8
Jan 22 1:00,26,39.5,0.6,31,0.8,91,7
Jan 22 0:00,26,39.5,0.6,30.9,0.7,92,8
Jan 21 23:00,27,39.5,0.6,30.9,0.7,,
Jan 21 22:00,27,39.4,0.5,30.8,0.6,,
Jan 21 21:00,26,39.3,0.4,30.7,0.5,,
Jan 21 20:00,26,39.3,0.4,30.7,0.5,88,4
Jan 21 19:00,26,39.2,0.3,30.7,0.5,86,1
Jan 21 18:00,26,39.2,0.3,30.7,0.5,87,2
Jan 21 17:00,26,39.1,0.2,30.6,0.4,,
Jan 21 16:00,26,39.1,0.2,30.5,0.3,84,-1
Jan 21 15:00,28,39,0.1,30.5,0.3,84,-1
Jan 21 14:00,27,39,0.1,30.5,0.3,85,0
Jan 21 13:00,27,39,0.1,30.4,0.2,83,-2
Jan 21 12:00,27,38.9,0,30.3,0.1,84,-1
Jan 21 11:00,28,38.9,0,30.3,0.2,83,-2
Jan 21 10:00,28,38.9,0,30.2,0.1,83,-3
Jan 21 9:00,24,38.9,0.1,30.2,0.1,84,-2
Jan 21 8:00,23,38.9,0,30.2,0.1,83,-3
Jan 21 7:00,24,38.9,0.1,30.2,0.1,84,-1
Jan 21 6:00,24,38.9,0,30.2,0,84,-2
Jan 21 5:00,25,38.9,0,30.2,0,84,-2
Jan 21 4:00,24,38.9,0.1,30.2,0,84,-2
Jan 21 3:00,24,38.9,0.1,30.2,0.1,84,-2
Jan 21 2:00,24,38.9,0.1,30.2,0.1,84,-1
Jan 21 1:00,23,38.9,0.1,30.2,0.1,84,0
Jan 21 0:00,23,38.9,0.1,30.2,0.1,84,-1
Jan 20 23:00,24,38.9,0.1,30.2,0.1,84,0
Jan 20 22:00,24,38.9,0.1,30.2,0.1,84,-2
Jan 20 21:00,24,38.9,0.1,30.2,0.1,84,-1
Jan 20 20:00,24,38.9,0.1,30.2,0.1,84,-2
Jan 20 19:00,25,38.9,0.1,30.2,0,85,0
Jan 20 18:00,26,38.9,0,30.2,0.1,85,-1
Jan 20 17:00,28,38.9,0,30.2,0,85,-1
Jan 20 16:00,31,38.9,0,30.2,0,85,-2
Jan 20 15:00,33,38.9,0,30.2,0,85,-2
Jan 20 14:00,33,38.9,0,30.2,0,85,-1
Jan 20 13:00,37,38.9,0,30.2,0,85,-2
Jan 20 12:00,35,38.9,0.1,30.2,0,85,-1
Jan 20 11:00,30,38.9,0.1,30.1,0,85,-1
Jan 20 10:00,26,38.9,0.1,30.1,0,86,-1
Jan 20 9:00,23,38.8,0,30.1,0,86,2
Jan 20 8:00,20,38.9,0.1,30.1,0,86,1
Jan 20 7:00,19,38.8,0,30.1,0,85,-1
Jan 20 6:00,20,38.9,0.1,30.2,0.1,86,-2
Jan 20 5:00,20,38.9,0.1,30.2,0,86,0
Jan 20 4:00,21,38.8,0,30.2,0,86,-1
Jan 20 3:00,21,38.8,0,30.1,0,86,-1
Jan 20 2:00,19,38.8,0,30.1,-0.1,85,-1
Jan 20 1:00,17,38.8,0,30.1,-0.1,84,-2
Jan 20 0:00,19,38.8,0,30.1,-0.1,85,0
Jan 19 23:00,17,38.8,0,30.1,-0.1,84,-1
Jan 19 22:00,17,38.8,0,30.1,-0.1,86,1
Jan 19 21:00,16,38.8,0,30.1,-0.1,85,
Jan 19 20:00,15,38.8,0,30.1,-0.1,86,1
Jan 19 19:00,16,38.8,0,30.2,0,85,
Jan 19 18:00,17,38.9,0.1,30.1,-0.1,86,
Jan 19 17:00,17,38.9,0.1,30.2,0,86,
Jan 19 16:00,20,38.9,0.1,30.2,0,87,-2
Jan 19 15:00,22,38.9,0.1,30.2,0,87,0
Jan 19 14:00,25,38.9,0.2,30.2,0.1,86,0
Jan 19 13:00,29,38.9,0.3,30.2,0.2,87,2
Jan 19 12:00,27,38.8,0.2,30.2,0.2,86,1
Jan 19 11:00,25,38.8,0.4,30.1,0.1,86,0
Jan 19 10:00,22,38.8,0.4,30.1,0.2,87,3
Jan 19 9:00,22,38.8,0.4,30.1,0.3,84,
Jan 19 8:00,18,38.8,0.5,30.1,0.3,85,
Jan 19 7:00,20,38.8,0.5,30.1,0.4,86,5
Jan 19 6:00,22,38.8,0.6,30.1,0.5,88,6
Jan 19 5:00,22,38.8,0.7,30.2,0.7,86,3
Jan 19 4:00,22,38.8,0.7,30.2,0.7,87,6
Jan 19 3:00,22,38.8,0.7,30.1,0.7,87,6
Jan 19 2:00,22,38.8,0.7,30.2,0.7,86,6
Jan 19 1:00,22,38.8,0.7,30.2,0.8,86,
Jan 19 0:00,21,38.8,0.7,30.2,0.8,85,
Jan 18 23:00,23,38.8,0.7,30.2,0.8,85,
Jan 18 22:00,22,38.8,0.7,30.2,0.8,85,4
Jan 18 21:00,21,38.8,0.7,30.2,0.8,,
Jan 18 20:00,23,38.8,0.7,30.2,0.8,85,2
Jan 18 19:00,24,38.8,0.7,30.2,0.9,,
Jan 18 18:00,26,38.8,0.7,30.2,0.9,,
Jan 18 17:00,26,38.8,0.7,30.2,0.9,,
Jan 18 16:00,26,38.8,0.7,30.2,0.9,89,6
Jan 18 15:00,28,38.8,0.7,30.2,0.9,87,3
Jan 18 14:00,29,38.7,0.6,30.1,0.8,86,3
Jan 18 12:00,31,38.6,0.5,30,0.7,85,1
Jan 18 11:00,31,38.4,0.3,30,0.7,86,6
Jan 18 10:00,30,38.4,0.3,29.9,0.6,84,0
Jan 18 9:00,30,38.4,0.3,29.8,0.5,,
Jan 18 8:00,30,38.3,0.2,29.8,0.5,,
Jan 18 7:00,30,38.3,0.2,29.7,0.4,81,-3
Jan 18 6:00,29,38.2,0.1,29.6,0.3,82,0
Jan 18 5:00,29,38.1,0,29.5,0.2,83,2
Jan 18 4:00,30,38.1,0,29.5,0.2,81,0
